dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles
141,yolov8_nano$dispatch_141_V256D128_rvv_curated_batchnorm2d_silu_s8,,,2.847462,ms,2847462.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=80;H=10;W=10,2847462
142,yolov8_nano$dispatch_142_V256D128_rvv_curated_conv2d_s8,,,20.410251,ms,20410251.000000,0,,firesim,conv2d_s8,N=1;IC=80;IH=10;IW=10;OC=80;OH=10;OW=10;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,20410251
143,yolov8_nano$dispatch_143_V256D128_rvv_curated_cat2_c1_s8,,,1.060866,ms,1060866.000000,0,,firesim,cat2_c1_s8,N=1;H=10;W=10;C_inputs=64|80;C_total=144,1060866
144,yolov8_nano$dispatch_144_V256D128_rvv_curated_conv2d_s8,,,2.983617,ms,2983617.000000,0,,firesim,conv2d_s8,N=1;IC=256;IH=5;IW=5;OC=64;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,2983617
145,yolov8_nano$dispatch_145_V256D128_rvv_curated_batchnorm2d_silu_s8,,,0.583253,ms,583253.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=5;W=5,583253
146,yolov8_nano$dispatch_146_V256D128_rvv_curated_conv2d_s8,,,0.786210,ms,786210.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=5;IW=5;OC=64;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,786210
147,yolov8_nano$dispatch_147_V256D128_rvv_curated_batchnorm2d_silu_s8,,,0.588707,ms,588707.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=64;H=5;W=5,588707
148,yolov8_nano$dispatch_148_V256D128_rvv_curated_conv2d_s8,,,3.290537,ms,3290537.000000,0,,firesim,conv2d_s8,N=1;IC=64;IH=5;IW=5;OC=64;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,3290537
149,yolov8_nano$dispatch_149_V256D128_rvv_curated_conv2d_s8,,,4.461487,ms,4461487.000000,0,,firesim,conv2d_s8,N=1;IC=256;IH=5;IW=5;OC=80;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,4461487
150,yolov8_nano$dispatch_150_V256D128_rvv_curated_batchnorm2d_silu_s8,,,0.707517,ms,707517.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=80;H=5;W=5,707517
151,yolov8_nano$dispatch_151_V256D128_rvv_curated_conv2d_s8,,,1.442150,ms,1442150.000000,0,,firesim,conv2d_s8,N=1;IC=80;IH=5;IW=5;OC=80;OH=5;OW=5;KH=3;KW=3;SH=1;SW=1;PH=1;PW=1,1442150
152,yolov8_nano$dispatch_152_V256D128_rvv_curated_batchnorm2d_silu_s8,,,0.723955,ms,723955.000000,0,,firesim,batchnorm2d_silu_s8,N=1;C=80;H=5;W=5,723955
153,yolov8_nano$dispatch_153_V256D128_rvv_curated_conv2d_s8,,,5.109027,ms,5109027.000000,0,,firesim,conv2d_s8,N=1;IC=80;IH=5;IW=5;OC=80;OH=5;OW=5;KH=1;KW=1;SH=1;SW=1;PH=0;PW=0,5109027
154,yolov8_nano$dispatch_154_V256D128_rvv_curated_cat2_c1_s8,,,0.007160,ms,7160.000000,0,,firesim,cat2_c1_s8,N=1;H=5;W=5;C_inputs=64|80;C_total=144,7160
